id,name,type
58ed9cd9b6671891ffe5572f,Van Luong,manualEntry
58eda0434e8ce89a58c56f83,Typeform,manualEntry
58eda0ae6a2ee27648d08ae4, Unbounce,manualEntry
58eda137cd5fd508327fc979, Zendesk,manualEntry
58eda2e224fc916dcabd6a27,Zendesk,crunchbase
58eda2e245439d10d3ddbcff,Unbounce,crunchbase
58eda4a4ba5987130dcac5a6,NRJN Trust,manualEntry
58eda4f218216f39ecdabb67,Srinubabu Gedela,crunchbase
58eda4f2ec9311236da52007,Avinash Vashistha,crunchbase
58eda6596b99b77785fe0d49,Susquehanna Growth Equity (SIG),manualEntry
58eda5fdef9f5c8ddc768e27,Broadbean Capital,crunchbase
58edba8b90bd41981c429a88,Bat Capital,manualEntry
58edbc1b350a5db211fc58a0,Analysys,manualEntry
58edbafd6b1fceac342fd368,Pine Cypress Fund,manualEntry
58edbfc319159f46a331ca92,Lakshmi Vilas Bank,crunchbase
58edbfc36f1a38fc5377d530,CP Murali,crunchbase
58edc0bd40945bdcc9837199,Xiangzhang Investments,manualEntry
58edc1764fe68d3e9d314490,Shanghai Furong Investments,manualEntry
58edc38ecf3a64a444fb1124,China Development Financial,manualEntry
58edc3ce15a7908e8eaeef97,Tao Zhang,manualEntry
58edc7e84f13c63880c8c0fe,Vamm Capital,crunchbase
58edcdee9e1a077044f0391c,ICG Ventures,crunchbase
58edcf4216a2041c5631cc10,Ambit Pragma Ventures,crunchbase
58edd103c098326d10d25263,Anirudh Rastogi,crunchbase
58edd10357f12956c88d72e5,Nagendra Prasad Bhanuprakash,crunchbase
58edd1032b662b0e79813880,Dr V Ravinder,crunchbase
58edd103f08326ed13e965a8,ShashiKant Singh,crunchbase
58edd1034a2b3cdf5d9e68d1,Rakesh Gakhar,crunchbase
58edd10376311af42072c9ef,Ajay Modani,crunchbase
58edd103a6dbc0250694761b,Rajeev Mudumba,crunchbase
58edd1038aea64093faeaa8b,Abhishek Jain,crunchbase
58edcb4791a1223d3b6ab49f,Yonyou,manualEntry
58ede59760b2065ab6690445,Tessellate Ventures,crunchbase
58eedb7534f103abac500bbb,Redbadge Pacific,crunchbase
58eedb750e980cb03b5f1272,SBI Investment Korea,crunchbase
58eedb758717992f8ba23bde,Asia Pacific Internet Group,crunchbase
58eedd69a3211fa68c74715e,Thomas Burke,crunchbase
58eedd6986c4840088ade47d,Mark Torkos,crunchbase
58eedd692983b270df17609a,Scott Tanguay,crunchbase
58ef3e2d849c1d52360364fb,Purvi Capital,crunchbase
58ef3e2d317ddc79c9c65217,Vipin Arora,crunchbase
58ef3e2d77f12814265878bf,Ravi Srivastava,crunchbase
58ef3e2d49a2855a30cfa896,Rajul Garg,crunchbase
58ef4bd1557d43ff6731f230,Sandeep Srivastava,crunchbase
58ef504dab6707ce4a2bdcf0,ShinZenith Capital,manualEntry
58f57bb3f0ecc07fe6e7fd2c,Grains Valley Capital,manualEntry
58f57d11928a2339d4d501e2,DeepBlue Ventures,manualEntry
58f5895bc2ae37f38191347e,Tasly Great Health Industry Fund,crunchbase
58f5895be2e89091a61dc30f,Bioventure Investment Management,crunchbase
58f58b1a0bd43b68a1e35048,Tonghua Dongbao Pharmaceutical Co., Ltd,manualEntry
58f59048f21b9e49efa81e11,Dileep Nath,manualEntry
58f590febba92009758b094b,Nishant Rao,manualEntry
58f6c7c78cfc277686a261c1,Moelis Australia Asset Management,manualEntry
58f6ca575e5894a466523dae,Anandbir Singh ,manualEntry
58f6cb35039f1730664c779a,Jitendra Mahnot,manualEntry
58f6ca0a7db3e5b6df735b99, Nibhrant Shah,manualEntry
58f6ca9d9911a5f2180bbea4,Anirudh Sheth ,manualEntry
58f6cb050e3459333a0de26d,Pratik Singhi,manualEntry
58f971a2aa05edd199ddd9cf,China Vanke,manualEntry
58f970d10593af563c637e31,Sunac China,manualEntry
58f977baf6fd0b49e6cb3027,China Creation Ventures,crunchbase
58f97b6d3515fdfe3e6d8f81,Sailing Capital,crunchbase
58f9a677d2800bb422691473,Big Basin Capital,crunchbase
58f9abd2fb5dacdf65bfc7cf,Chinese Entrepreneur Development Federation (CEDF),manualEntry
58f9ac53930871eae411216f,Toread And Sports Industry Buyout Fund,manualEntry
58f9aafb6b87dd8e14a9baae,Champions Venture Capital,manualEntry
58f9acd97720d8e0dd229139,1898 Capital,manualEntry
58f9ad92e71c84db722bf7fb,Tongren Boda,manualEntry
58f9ad203b91499f802b743c,Kasion Capital,manualEntry
58f9b2b254b9490acf41fce6,Envision Capital,manualEntry
58f9c3652ff9291d895e8e2e,Suzhou Automotive Research Institute,manualEntry
58f9c8011af25bdce084cad5,Far East Holding Group,manualEntry
58f9c8f87964b1d911e09738,Li Zhou,manualEntry
58f9c8a5c14a363e95209f99,Xinghe Hongsheng Fund,manualEntry
58f9cc87852bf6d9f452c177,Hu Meng,manualEntry
58f9cc2e3842cce9815c70ee,Souche,manualEntry
58f9cd04d4e7ef1a3b0b24b7,Zhuhai Gaohu Capital,manualEntry
58f9d22926c474e137011d3b,Koala Capital,manualEntry
58f9d59fd1e2e1b7cb6a162e,BDStar Navigation,manualEntry
58fb80f0837ff7dd7498fb78,Sinowisdom,manualEntry
58fb869f1be0eeaa21c564b4,Qingke Chenguang,manualEntry
58fb849808ac07349130e14e,Hujiang Education,manualEntry
58fbe759a65fe0d2aaf3ad8c,Lily Asia Ventures,manualEntry
58fbe7bd06c4edf8f80c14c3,Jinshi Yikang,manualEntry
58fbe8001d487d44a44cd974,China Advanced Manufacturing Fund,manualEntry
58fbef43b7a4a26bb2c9e31b,Huaze Capital,manualEntry
58fbf0801efb7b7594973069,Newrank,manualEntry
58fbf4b610dafe4ee02a1377,Buchang Pharma,manualEntry
58fbfd57e37c912f0e05eed5,Gaowei Capital,manualEntry
58fbff03b8211bc4dc504c86,Tong Chen,manualEntry
58fc16af2898595d287a34b2,Gaofei Ventures,manualEntry
58fc16ec9cad8ff376f21cd8,Lianyi Capital,manualEntry
58fc171c201764713b16e79e,Tianjie Industry,manualEntry
58fcbec8f9852a7d31fb36a7,Agricultural Bank Wuxi Private Equity Investment Fund,manualEntry
58fccd47afad36a3c3ed58ca,Baixing.com,manualEntry
58fccbcc8a3df1c3c42f93ba,YC Ventures,manualEntry
58fcd8ea670d50981e44affd,Entertainment Works,manualEntry
58fcd9849f3f919c418c6266,Evergreen Capital,manualEntry
58fce4df09c483acd2ba4766,Xiaomafeng Ventures,manualEntry
58fd997f8ffb25c5bed6bc06,Goldstone Investment,manualEntry
58fd9a796dbab9a31d5db0b8,Ming Yan,manualEntry
58fd9a1975cd3c46711b720d,La Chapelle Fashion,manualEntry
58fda7e7b0c07b2276a065a7,Houshi Capital,manualEntry
58fdb37efbe54b186b58a7af,Yunyihua Telecommunication,manualEntry
58fdb2f18b900784ec17faee,Zhengshi Capital,manualEntry
58fdb44648056a3a47100db1,Droi Technologies,manualEntry
58fdb59aac497ebf39cd8e7d,Neoteric Infomatique,crunchbase
58fdbcee53f69cf0e34e0900,Agricultural Bank Guangdong Branch,manualEntry
58fdbc3702a2a96245880c68,Rajesh Padinjaremadam,crunchbase
58fdbdf5cf7747d100ea0e0e,Capital18,crunchbase
58fdc0c0280fefe1e78324ab,Mahavir Pratap Sharma,crunchbase
58fdc5c97fdd3b6dae67d5ae,Sidhartha Hazarika,crunchbase
58fdc5c9d9fb93d5ca84b08e,Balasubramanian Krishnamurthy,crunchbase
58fdd16934254af51811b9ad,Qinghan Fund,manualEntry
58fdfece8cb84228b452ae29,CommonFloor,crunchbase
58fe0acff367dbf1d6fdd607,Hampton Capital,crunchbase
58fe13fc1ddf223a89660229,Lantern Capital,crunchbase
58fe13fc825b702b5f6e09ed,InterGlobe Technology Quotient,crunchbase
58fe16e9b85ba8a356c780d3,Vipul Parekh,crunchbase
58fe16e978207484b5f59d73,Rajesh Krishnamurthy,crunchbase
58fe1a34746da666a32fdbe3,Ganayantrika Systems,crunchbase
58fe1a3437b9ffb7f19f1956,Lalitesh Katragadda,crunchbase
58fea2c235c408b5d7916ed0,Quest Informatics,crunchbase
58fea91e4096732b4c2acbfc,Anuraag Gupta,crunchbase
58feaafef6f6a7bb0e35d182,Willfly Ventures,crunchbase
58feaafeb3bcdb3207ba1873,Kapil Nayyar,crunchbase
58feaafe61081a15234e6dc5,Sanjay Bakshi,crunchbase
58feacb319afb01adf903f08,Karnataka Information Technology Venture Capital Fund,crunchbase
58feb16e9a3fcf3f00374415,WGG International,manualEntry
58febe112b49647f0d9d7916,Plieone Holdings,crunchbase
58fec0b683201a539e5e4006,Promatus Group,crunchbase
58fec233a8c1ea3314fc7448,BanyanTree Finance Pvt. Ltd.,crunchbase
58feddfe5f5fd6ddb420d3c5,Shanghai Yueyin Investment,manualEntry
58fede7ef5fee0fb77d50b2b,Guohua Health,manualEntry
58fede5f133c7b431b826c8c,Nanjing Jingyong,manualEntry
58feca5d4b8ae664619fa83a,Chongshan Capital,manualEntry
58fee1d67e20501ae18b7b33,Chang'an Capital,manualEntry
58fee6ab2cfa24c8f47c117b,36kr,manualEntry
58fee683291757f62520bc09,Hongyi Zhou,manualEntry
58fee7741812ab8677d3e745,Mooncherry Group,manualEntry
58fee73b73fba4ee0433759a,Shu Chen,manualEntry
58ff17f4f828c5e17eec2205,Anand Morzaria,crunchbase
58ff1da38116f58fff8a9aa0,Pearson Affordable Learning Fund (PALF),crunchbase
58ff1da382c3494caf12b9ca,VilCap Investments,crunchbase
58fff3e80625333f1befceeb,Inke,crunchbase
58fff3e8cddcf017df160ac9,Funplus,crunchbase
58fffd696c2dc70ccc9d7c94,White Capital,manualEntry
58fffc7b71433a3ca36538b4,Moneta Ventures,manualEntry
5900022bd49c13ef433963b8,CRE Venture Capital,manualEntry
590001e356263dc091cc7b52,Hong Leong Group,manualEntry
590002a32b14079e1ce5ea12,Zhuhai Da Heng Qin,manualEntry
590002e42819cd8e3cd81c7b,Trend Investment Group,crunchbase
590002e4bc162bd9959a93ac,Oriza Seed Capital,crunchbase
590002e45e3cb2940c67febc,Decheng Capital,crunchbase
590002e437c59d4552ca21bc,3E Bioventures,crunchbase
59000539872346cd7acd0810,Roots Capital,manualEntry
59000fa516ac86f2178c1fd9,Braavos Ventures,manualEntry
59004289746fe9e4459cae99,Anil Menon,crunchbase
590045602c3edf2af9831034,Greenwich Capital Group,crunchbase
5900471d9bd2198fa6f9e9dd,Corenelis Steyn,crunchbase
59004e2e5bb7fe48831f8c25,Startupbootcamp Berlin,manualEntry
5900686d4b07c80450c654c8,Qianhai Mergers and Acquisitions Funds,manualEntry
5901462bc3ab3780817131a7,Mythily Ramesh,crunchbase
59014a46a96a4ad2660edbf2,Ninestarter Services,crunchbase
59014bd02b32e21be1be4551,S-Squared Capital,crunchbase
5901521471a7156f400a0025,John Harris,crunchbase
5901585e88a35432136044f2,Renewable Energy Venture Capital,manualEntry
5901b8c169a0a927678586d9,Triniti Capital,manualEntry
5901be65005a3346776595f7,Tactician Investment,manualEntry
59029db64dfbb5aaa2f84cdf,KCL, Inc. - Independent Consultant,crunchbase
59029f9ae6921d43a7df7a4c,Target Accelerator,crunchbase
5902a13b46f0884a2e1be275,Sudhir Sethi,crunchbase
5902a13bf0ac7724ea72917b,Praveen Someshwar,crunchbase
5902a13b7ee9f2efb08693c3,Shalini Sethi,crunchbase
5902a588ed4f00b2bb998a0c,Agnus Capital,crunchbase
5902ab7d3a531d7942bd06bb,BlackSoil Capital Pvt. Ltd,manualEntry
5902ac9b928fd13ab913f324,Strides Group,manualEntry
5902ae565fd94cd22ff9bbb5,Poshika Financial Ecosystem Pvt. Ltd,manualEntry
5902aeb0ba0a8b02be1d5ac3,Impact Capital Holdings,manualEntry
5902af6490c1cca63e023b39,IPGL,manualEntry
5902af3e977fd91038de657a,Cathay Innovation,crunchbase
5902af3e43c168922f0c5616,Banyan Capital,crunchbase
5902af3ee13becb8c03a09a6,New Horizon Capital,crunchbase
5902b38a4a66b40dd246fc58,Vinod Khosla,crunchbase
5902b4f244ef4782ced8ad8c,Shunwei Capital,crunchbase
5902b4f221f5453877804df0,Devendra Parulekar,crunchbase
5902b62145449bae343a2c6a,Chandan Mukherjee,crunchbase
5902b621f4a3b0cb84700455,Rohit Chatarjee,crunchbase
5902b621670895293aba2529,Bharati Digital,crunchbase
5902b6217f6256eaadaec36f,Woodly,crunchbase
5902b6217eb57f2997198b0c,Koyel Chatarjee,crunchbase
5902b9c6d3736ace9fac2aa9,Sharad Hegde,crunchbase
5902b9c6bd11398f7752c3db,Girish Reddy,crunchbase
5902b9c64b12d08101245762,Siddharth Patil,crunchbase
5902b9c6a988072f32b3ca0e,Shrikant Patil,crunchbase
5902caa13a22984808e782cb,Canbank Venture Capital Fund,crunchbase
5902cb973a1044c49fa57d19,Wall Street Technology Partners,crunchbase
5902db1a52904001e741bf43,Shouye Junjing Investment,manualEntry
5902dc5b86953a0df95c9f27,Capital Wings,manualEntry
5902e0f2d6415ef497c992a3,Froms Syntron,manualEntry
5902e77992273188e084a9ff,Harvest Capital,manualEntry
5902eca7b42558c7363b260c,Welkin Capital,manualEntry
5902ed4d6132abf9acf998e5,Borui Venture Capital,manualEntry
5902edce87c1b461ec5fb294,CEC Capital,manualEntry
5902ed11da57f07934bee421,Baosi Capital,manualEntry
5907e10bcdc9af96ab93476e,Abhishek Rungta,crunchbase
5907e84420cb6d42b5048ac1,Fullerene Solutions,crunchbase
5907ecfb87e5796d432ac301,Huashan Capital,crunchbase
5907ecfb33218c96752b7951,Billy Tam,crunchbase
5907ecfb1417afc4be3c6dd6,Gravity VC,crunchbase
5907ecfb94913a3def666b79,Gobi Partners,crunchbase
5907fa4c128014b600a1314c,Mohit Goel,crunchbase
5907fb2220b46ffafde975b4,Sanjai Vohra,crunchbase
59081f56805e03c6a17719f1,New York Life Investment Management,crunchbase
5908243d5881553dd31a0f15,RevvX Hardware / IOT Accelerator,crunchbase
590826a0f1b47c1df89f54ed,Tori Lane,crunchbase
5908294d513da2948ac2db11,Radheshyam Agarwal,crunchbase
59082a3335a223ec29068190,High-Tech Gruenderfonds,crunchbase
59082e3ee73dbcf7e0cbf2e6,Wenqing Ventures,manualEntry
59082f50a80664a0a5d39ee1,51 Credit,manualEntry
5908345d2726108e75d270ff,Qixing Piaochong Investment,manualEntry
590834e8bd017805b7f30e51,Taihe Music,manualEntry
5908380b8bb42cf4f603ed32,ASK Pravi,crunchbase
59083fa0b3be841b5b14aaeb,Advanced Technology Ventures,crunchbase
59084315694f471cd8cbdfb9,Cambrian Venture Capital,manualEntry
590857739ef3aa3ef95fa869,Tian Tang Gui Gu,manualEntry
590a86605a7f21d72cac6a17,Eureka Forbes,crunchbase
590a8660f27860c5a36a4cb3,Shapoorji Pallonji Group,crunchbase
590a8889001b58349803554d,Kasturi & Sons,crunchbase
590a8befb581c9e3020723cc,Menterra Venture Advisors,crunchbase
590a9124647ff78afa9c7ad1,Evolution Media China,crunchbase
590a912491aa157ac492601b,Cheetah Mobile,crunchbase
590a9124a8291f0cf64b9d9c,Matrix Partners China,crunchbase
590a92d58193a24ed078ec5f,APUS Investments,crunchbase
590a92d55f2508bcc97b6652,Enspire Capital,crunchbase
590a92d530c510d0aefa08e1,TRIREC,crunchbase
590a92d5ff0f8f4d5ed8e23c,ISOTeam,crunchbase
590a9935722c4c6003fe96ea,Falcon Edge Capital,manualEntry
590aaad240f5fe9e48f4c854,Unicorn India Ventures,crunchbase
590aca517ef2f9a1b3cd3001,Siddharth Talwar,crunchbase
590aca517ef1ee9035b94c11,Sanjay Nath,crunchbase
590aca519c4cd699975328a7,Rajesh Kamat,crunchbase
590aca515b11d7551e52506c,Saavn,crunchbase
590aca51e86a966d0482a18b,Harish Bahl,crunchbase
590aca516e47bb0fab4dcf25,Prashant Mehta,crunchbase
590acc27fedb80c890238349,Pankaj Gupta,crunchbase
590acc273ad79a1f664c8f42,Prashant Malik,crunchbase
590acc27dfb9b896ba9aaa6f,Vamsi Duvvuri,crunchbase
590acf54c14a8f19d36abedb,Rahul Sood,crunchbase
590ad31c696befa8dfee041e,Alex Garden,crunchbase
590ad8296225ab8239def780,Jaspreet Bindra,crunchbase
590ad82931075b3fa1832c15,Maninder Gulati,crunchbase
590ad8291ebfa0f1fa498c55,Kashyap Deorah,crunchbase
590adb0e4ce3a82a06a4c3f9,Hongzhi Capital,manualEntry
590adc099d6c3c6fd71e7b5c,Fuyu Capital,manualEntry
590ae07fc81a5cd996312f37,3W Partners,manualEntry
590ae15fc3eab55785c97db3,Amgen Ventures,manualEntry
590aed450dd65fa81d5b0cc0,Zhongjun Capital,manualEntry
590aec1049ce40104d09f235,Ajay Lavakare,crunchbase
590aec10d995c4eafbd9924c,Ashish Agrawal,crunchbase
590aec1092179a03a9d083df,Ravi Garikipati,crunchbase
590aec104395c9c0ead2a1eb,Surojit Chatterjee,crunchbase
590aec10a05363a8faeab4e2,Chandrasekhar Gopalan,crunchbase
590aec10db5cbf742767de72,Hari Vasudev,crunchbase
590aee63ef2750cde66b5bfe,Hunch Ventures,manualEntry
590af0bc007393e76cc4d83b,Robert Lomnitz,crunchbase
590af0bcdd53bdd397c5b1c1,SOLERA Investment,crunchbase
590af0bcd6f53f406df29520,Next Tech LLC,crunchbase
590af6fd5504361de5713725,Carmen Busquets,manualEntry
590af714a8064424c6d9f47b,Jorge Mora,manualEntry
590af7099a8bbdbedce0bfc6,Stephanie Stahl,manualEntry
590af71dfa585389af823630,Jack Stahl,manualEntry
590bd65b3157df864b7e6afb,Quintillion media,crunchbase
590bf43505dc2f919b6b13fb,Graham Tuckwell,manualEntry
590bf4717fb48f8c0f42432e,Danny Bhandari,manualEntry
590bf45ac4e3f8f34757bbcc,Alium Capital,manualEntry
590c331a7f59d854e63341e4,Dilip Vamanan,crunchbase
590c4bfee1bf8bc21125eec2,Ideation Initiative Pvt. Ltd,,crunchbase
590c4bfe2a85679340f6557e,CareerNet Technologies,crunchbase
590c4e31658304d4e4f8a28f,Quess Corp Limited,manualEntry
590c5313f8bbc43d8a3143cc,LinkView Fund,manualEntry
59100d2d43420ef1e59cea7e,Outlook Ventures,crunchbase
591024f021c4619afec47eb4,Shubhas Patni,crunchbase
591024f04078fbfad3e40ead,Vijay Kala,crunchbase
59103690e763f7b37342e035,Bank of America,crunchbase
5910388c27ec90d9b61b4ab7,SR Capital,manualEntry
59103963dbf12e747fd23ef3,Nanjing Raising,manualEntry
59103ced63019ddc2b731f75,Cura Investment,manualEntry
59103c9727e436c1e5373e58,seedvc,manualEntry
59103dd002d88065d126f4c4,The Access PCP Global Opportunities Portfolio,manualEntry
5910415b5af904442c0c53da,Reliance Industries,crunchbase
5910413fcec2df2d2d00cf12,Ruhnn,manualEntry
5910416667a0237eb5ac6c93,Tipping Point Capital,manualEntry
591042538fd703ad8ff20a53,The ChinStudio,manualEntry
591125d9e0b5f18c66aaf97f,Uni-President Enterprises Corporation,crunchbase
591125d9c53158ddc0b227f7,Cathay Financial Holding,crunchbase
591125d9646501d4360e4a7c,JG Summit Holdings,crunchbase
591125d9260c7492d7ccca78,Hillhouse Capital Group,crunchbase
591125d9073d8594b8ab50f5,GDP Venture,crunchbase
5911254339c1ea1a3ec4eb6a,Zhongwei Capital,manualEntry
59112fd4647f7bae87f47d50,Shishir Mehrotra,manualEntry
59112f49feeeb429d10d864d,UC-RNT Fund,manualEntry
59112fabdd3e14faa506976b,Ruchi Sanghvi,manualEntry
59112f85d5c7870d3c3ed3c8,Aditya Agarwal,manualEntry
59112fcf0d142d90b27bcf88, Javelin Startup-O Victory Fund,manualEntry
5911306fa4e88339323700a1,GreenMeadows Accelerator,manualEntry
5911378c65e91b883106b713,NSFOCUS,manualEntry
5911380cef5fad4a472446dc,Xinhu Zhongbao (新湖中宝),manualEntry
59113b32aad9742d1e37d337,C31Ventures,crunchbase
591166a97b944c65a9e9337b,HealthQuad,crunchbase
591182744daf84b63e26dfe8,Mingming Huang,manualEntry
5911833a92acbe14c129bd34,Xinwen Capital,manualEntry
591182d02d98ccf4380919e4,Lianchuang Haowan Venture Capital,manualEntry
591188af71fdbb730dc0c4f0,Beijing Yiqichuang Consulting,manualEntry
59118d2d6964337f81dd7bbc,Spearhead,manualEntry
59118e6c59aa92a3f847123a,Yu Zuo,manualEntry
59118e8d4b7a661ea1bea7b1,Ling Ding,manualEntry
59118df75fe0e42e294d4ccf,Weidong Hu,manualEntry
59118e27b438b0ff285f54f5,Cheers Capital,manualEntry
591191465f2e755fba566b9d,Gene Capital,manualEntry
591272fc03e0f4fe444c3c36,Zaheer Rattonsey,crunchbase
591272fcaf9c3f0df9275660,Raghu Tarra,crunchbase
591272fc4a515c8262de5845,Vijay Anand,crunchbase
591278314ebd1f2ea5818c3e,GVFL,crunchbase
59127c7f318fd5165246a9e8,BOC International,manualEntry
591291ebfd3a09bac85b198a,HR Fund,crunchbase
591296c7190df222e08d475f,Legend Capital,crunchbase
59129bc90985741ba4517413,Zhizhuo Capital,manualEntry
59129c225d9ea16a28259dd5,Feitongfanxiang Investment Management,manualEntry
5912a9f91f860f8d242ed794,Sargod Ventures,crunchbase
5912b5c17ccc728c4470e9fc,Conflux Technologies,crunchbase
5912b5c1c52b29f742418a04,Rainmaking,crunchbase
5912b60db50280cc0529bf30,Linkage,manualEntry
5912b67945b3e0bf9e8db9d6,Teda Venture Capital,manualEntry
5912b8f8244d32c652bb2848,Ubox,manualEntry
5912bbabe007693409de4a6d,Jiangxi Longnan Longyin Trade,manualEntry
5912bca7d5358049178140a9,Qikai Liu,manualEntry
5912bc68a7c0394f2f2fa8e3,Fosun Tonghao,manualEntry
5912bfdffdb329ca436b4635,Zhengyu Wu,manualEntry
5912cc795ff5d744809145a1,Venkat Tadanki,crunchbase
5912cc79e7a2b59180d817d7,Amit Rathore,crunchbase
5912d0fdafc41560138f575f,Basab Pradhan,crunchbase
5912d2513ac8a83fb9bf4680,Longting Investment,manualEntry
5912d28852622b86abe46653,Shanyuan Capital,manualEntry
5912d33d9d1f460db8a68169,Geekhouse Capital,manualEntry
5912d3f66f0e6e1a42a68fac,Jinke Entertainment,manualEntry
5912da23be8a3fbd402299d8,Rich Yield Capital,manualEntry
5912de90acd903c9e28c61c6,Shouqi Group,manualEntry
5912dfecce372cfbd827c1f3,Tianan  Property Insurance,manualEntry
5913cb33d6e68773721b85b4,Beijing Zhongtai Chuanghui Equity,manualEntry
5913d15d78151dabb36cc3ab,LightHouse Capital Management ,manualEntry
5913d1affd39feacc2d80f0f,Dami Ventures,manualEntry
5913d59ee7480e757708bafd,Pagoda Investment,manualEntry
5913dd9ccf42d9f01029f19c,Abhinav Sinha,crunchbase
5913df69c4c940ae50f82960,StartupXseed Ventures,crunchbase
5914339e5487d4a064c24f47,Anlaiye,manualEntry
59152070e774852633627c03,Dewan Housing Finance,crunchbase
591520708c4bdbd6ef279bbd,Ashok Agarwal,crunchbase
591525e745e681688e61666f,Chirag Nikunj Sheth,crunchbase
59152f7fd835a49506030936,Sushill Jiwarajka,crunchbase
59152f7f38a45a0468d67029,Swapan Rajdev,crunchbase
59152f7f4c000816c062cede,Aakrit Vaish,crunchbase
59154d320545d0e7fa8d4b18,Fortune Venture Investment,manualEntry
5919154730f7b6c7d4c8fb5f,China Orient Asset Management (International) Holding,crunchbase
591917926f488eafd3c21e86,BitAuto,manualEntry
5919154775828db4224ce779,AMC International,crunchbase
59191547458205fedaa3e6b9,Wei Wang,crunchbase
591953172fd3c9523c1e9c44,Tsing Ventures,manualEntry
591955d843330f8b23b60950,Beijing Culture,manualEntry
59195972f0c100423bb9c1bc,Lihang Jin,manualEntry
591959a38f0e2a7074c59aa1,Gang Qin,manualEntry
59195ae9fc27e837fa8108a3,Pangu Capital,manualEntry
59195f8afd82891b39549627,Cedar Fund,manualEntry
5919627bd5cd0ef8cc854b5b,Tongkong Investment Group,manualEntry
5919666d4c7d19a4de5f8872,Everbright Securities,manualEntry
591965dcc29a285cb4c4055f,Shenwan Hongyuan Securities,manualEntry
59196b34dd79577200be5f93,Marathon Venture Partners,manualEntry
59196ea23610014731215318,HT Capital,manualEntry
59196e56b8fd324783dda8ce,Jiuyou Fund,manualEntry
591973764c8dca41898b1800,Mamoru Taniya,manualEntry
59197493271d576602293222,Xiaowei Pang,manualEntry
591977928efaf0b1ab5565a4,Chenhai Capital,manualEntry
591977f99986114158805d03,Autobot Capital Partners,manualEntry
591978345446e11218ebffa1,Pin Jin Holding Group,manualEntry
591979986b737ad1d32b90b9,Sinar Mas Land,crunchbase
591979980f9b4fb6c0bcf4fd,SMDV,crunchbase
59197a6c67ee47ea70bcdd56,Zephyr Peacock India,crunchbase
59197a6cc86b5be628fc2fd1,CapAleph Indian Millennium SME Fund,crunchbase
59197bd72384c78d7afb44a7,XD.com,manualEntry
59197c2807c06fa3c9faf8fc,Ping An Ventures,manualEntry
59197c8620bc75a5f6a9108d,Feiyu Technologies,manualEntry
59197cb7bd06cacb42c2e9f6,G-Bits,manualEntry
591a673b60552f5568b6cbc5,Rocketship,manualEntry
591a6c6d3a098681f7e2f51c,China Development Bank Capital,crunchbase
591a6c6d0afb52032fc8679e,Ameba Capital,crunchbase
591a7195ffcdb1ce2635f29c,Aniruddha Malpani,crunchbase
591a71959f4186d33ddee30f,Manish Gupta,crunchbase
591a73b8f2274802f6feae3d,V. Krishna Prasad,crunchbase
591a7644a23558bbe54bc708,Raj Rathi,crunchbase
591a76447750a4d6e15b5836,Revathy Ashok,crunchbase
591a9d71217125b5c78f2331,Applyifi,crunchbase
591aa0b1b046a0b787211751,B. S. Nagesh,crunchbase
591aa31d50ad2704bd9179d4,Addventure,manualEntry
591aa3569e81a5d3b3424e8a,RTL Group Investments,manualEntry
591aa378085ed4c62840f37e,TaxiForSure.com,crunchbase
591aa378e2b831b260047594,Samar Singla,crunchbase
591aa3782bc2b11c7eba10b2,Click Labs,crunchbase
591aa5494388fbf6b808977b,Yuvraj Singh,crunchbase
591aabd133f61dfba89f32e8,Promising Capital,manualEntry
591aaef7dda4d74ec653a045,Hong Kong Zhongtou Investment Co., Ltd,manualEntry
591abe8efe287a4a82684b1a,Chuangmeng Ventures,manualEntry
591ac4faf479ae5a9d8d5c1b,Shangdong Luxin High-Tech Industry,manualEntry
591ac52ca7c7fdb4544c2230,Homsun Capital,manualEntry
591ac562ba281d7dbabf2b3e,Sun Yard,manualEntry
591ac84254e8f6f8044f7118,Yunqi Capital,manualEntry
591acb6c30f3948d5692dd7c,Full Park Holdings Limited,manualEntry
591bb78e4ca4055260ddbae7,OSK Ventures International.,crunchbase
591bc00cbcfd54a3922b1d49,Wellesleys,manualEntry
591bf263794dfa360e1cb515,Zhiguo Li,manualEntry
591bf2b3fc1154a456c81fc8,Feng Li,manualEntry
591bf4d03e7a516cfb8b8850,Huiqiao Capital,manualEntry
591c0743051ca9fd081510be,Dongfang Guoshi,manualEntry
591c152b05ef824ca6a521f2,Boss Zhipin,manualEntry
591c15a581d2748e36d70e72,Volcanics Ventures,manualEntry
591c1882277013c1e1de75e3,PGA Ventures,manualEntry
591c18a15afbe6b3651e189c,Asia-Pac eCommerce,manualEntry
591d01f925500cf3cb7a1945,Executive Channel International,crunchbase
591d035fbd4df1809ae6a35d,Innovations East fund,crunchbase
591d13d16db7372711dc4bb6,DRL Capital,crunchbase
591d13d18bc82e82e482e9da,Alibaba Entrepreneurs Fund,crunchbase
591d39f97b787bcaf7b15c6c,Ishan Manaktala,crunchbase
591d39f9be33b84d9d1dd066,Vishal Lulla,crunchbase
591d39f93f0fbd438e75c6e5,Angie Mahtaney,crunchbase
591d414e4da044f833047234,Vividhity Ventures,crunchbase
591d42cc3c317b35b0f0eee5,Japanese venture capital,crunchbase
591d4417f99000fc7c6756d5,Saran Chatterjee,crunchbase
591d4417871a3b045e933012,Rahul Chari,crunchbase
